"userid","kanji","characterdataid","time","tries","helps","audio","iteration","session","strokes","experience","sessioniteration","ntries","nhelps"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",1447,"2014-07-16 13:52:29","1.333333333","0.3333333333",FALSE,27,1,3,0,8,"3.999999999","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","囗",1448,"2014-07-16 13:52:36","1","0",FALSE,6,1,3,0,4,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",1449,"2014-07-16 13:52:46","1.333333333","0",FALSE,28,1,3,0,9,"3.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","雨",1450,"2014-07-16 13:53:22","3.5","0.375",TRUE,16,1,8,0,7,"28.0","3.000"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",1451,"2014-07-16 13:53:33","1","0",FALSE,29,1,3,0,10,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","雨",1452,"2014-07-16 13:53:46","1","0",TRUE,17,1,8,0,8,"8","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",1453,"2014-07-16 13:54:00","1.4","0",FALSE,26,1,5,0,10,"7.0","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","日",1454,"2014-07-16 13:54:07","1","0",TRUE,22,1,4,0,8,"4","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",1455,"2014-07-16 13:54:21","1","0",FALSE,27,1,5,0,11,"5","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","木",1456,"2014-07-16 13:54:28","1.25","0.25",FALSE,13,1,4,0,7,"5.00","1.00"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",1457,"2014-07-16 13:54:38","2","0",TRUE,32,1,3,0,8,"6","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","天",1458,"2014-07-16 14:02:04","1.25","0.25",TRUE,16,1,4,0,4,"5.00","1.00"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",1459,"2014-07-16 14:02:15","2.333333333","0",TRUE,30,1,3,0,16,"6.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","雨",1467,"2014-07-16 14:02:43","2.25","0.125",TRUE,18,1,8,0,10,"18.00","1.000"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","雨",1460,"2014-07-16 14:02:43","2.25","0.125",TRUE,18,1,8,0,10,"18.00","1.000"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",1461,"2014-07-16 14:02:54","1.666666667","0.3333333333",FALSE,30,1,3,0,11,"5.000000001","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",1462,"2014-07-16 14:03:06","1.333333333","0",TRUE,33,1,3,0,9,"3.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","囗",1463,"2014-07-16 14:03:13","1","0",FALSE,7,1,3,0,5,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",1464,"2014-07-16 14:03:19","1","0",TRUE,31,1,3,0,17,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",1465,"2014-07-16 14:03:29","1","0",TRUE,34,1,3,0,10,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",1466,"2014-07-16 14:03:37","1.333333333","0",TRUE,32,1,3,0,18,"3.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",1468,"2014-07-16 14:03:50","2.333333333","0",FALSE,31,1,3,0,12,"6.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","下",1469,"2014-07-16 14:04:01","1.333333333","0",FALSE,23,1,3,0,15,"3.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",1470,"2014-07-16 14:04:12","1","0",FALSE,32,1,3,0,13,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","大",1471,"2014-07-16 14:04:21","1","0",TRUE,35,1,3,0,11,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",1472,"2014-07-16 14:04:29","1","0",FALSE,33,1,3,0,14,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","木",1473,"2014-07-16 14:04:35","1","0",FALSE,14,1,4,0,8,"4","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",1474,"2014-07-16 14:04:44","1","0",TRUE,33,1,3,0,19,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","下",1475,"2014-07-16 14:04:53","1","0",FALSE,24,1,3,0,16,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","雨",1476,"2014-07-16 14:05:08","1.125","0",TRUE,19,1,8,0,11,"9.000","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","天",1477,"2014-07-16 14:05:21","1","0",TRUE,17,1,4,0,5,"4","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","日",1478,"2014-07-16 14:05:29","1.25","0",TRUE,23,1,4,0,9,"5.00","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","天",1479,"2014-07-16 14:05:36","1","0",TRUE,18,1,4,0,6,"4","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",1480,"2014-07-16 14:05:45","1.666666667","0",FALSE,34,1,3,0,15,"5.000000001","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","雨",1481,"2014-07-16 14:05:55","1","0",TRUE,20,1,8,0,12,"8","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","囗",1482,"2014-07-16 14:06:01","1","0",FALSE,8,1,3,0,6,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","日",1739,"2014-07-17 16:17:26","1.5","0",FALSE,2,0,4,0,2,"6.0","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","日",1741,"2014-07-17 16:18:01","1.25","0",FALSE,3,0,4,0,3,"5.00","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","土",1745,"2014-07-17 16:19:33","1.333333333","0",FALSE,2,0,3,0,2,"3.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","土",1747,"2014-07-17 16:20:14","2","0",FALSE,3,0,3,0,3,"6","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","大",1748,"2014-07-17 16:20:37","2.333333333","0.6666666667",FALSE,2,0,3,0,2,"6.999999999","2.0000000001"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","大",1750,"2014-07-17 16:21:04","1.666666667","0",FALSE,3,0,3,0,3,"5.000000001","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","木",1751,"2014-07-17 16:21:35","2","0",TRUE,2,0,4,0,2,"8","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","土",1752,"2014-07-17 16:22:16","1.333333333","0",FALSE,4,0,3,0,4,"3.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","木",1753,"2014-07-17 16:22:32","1","0",TRUE,3,0,4,0,3,"4","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","大",1755,"2014-07-17 16:23:31","5.666666667","0.3333333333",FALSE,4,0,3,0,4,"17.000000001","0.9999999999"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","大",1757,"2014-07-17 16:24:33","3.333333333","0",FALSE,5,0,3,0,5,"9.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","日",1758,"2014-07-17 16:24:45","1","0",FALSE,4,0,4,0,4,"4","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","大",1759,"2014-07-17 16:24:56","1","0",FALSE,6,0,3,0,6,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","雨",1760,"2014-07-17 16:25:24","1.875","0",FALSE,2,0,8,0,2,"15.000","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","木",1761,"2014-07-17 16:25:58","2.5","0.5",TRUE,4,0,4,0,4,"10.0","2.0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","天",1762,"2014-07-17 16:26:34","2.75","0.5",TRUE,2,0,4,0,2,"11.00","2.0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","日",1763,"2014-07-17 16:26:44","1","0",FALSE,5,0,4,0,5,"4","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","大",1764,"2014-07-17 16:27:06","3.333333333","0",FALSE,7,0,3,0,7,"9.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","木",1765,"2014-07-17 16:27:23","2.5","0",TRUE,5,0,4,0,5,"10.0","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","大",1766,"2014-07-17 16:27:39","1.333333333","0.3333333333",FALSE,8,0,3,0,8,"3.999999999","0.9999999999"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","雨",1767,"2014-07-17 16:28:00","1.625","0",FALSE,3,0,8,0,3,"13.000","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","大",1768,"2014-07-17 16:28:25","3.333333333","0.3333333333",FALSE,9,0,3,0,9,"9.999999999","0.9999999999"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","木",1769,"2014-07-17 16:28:35","1","0",TRUE,6,0,4,0,6,"4","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","大",1770,"2014-07-17 16:28:44","1","0",FALSE,10,0,3,0,10,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","上",1771,"2014-07-17 16:29:01","2.333333333","1",FALSE,2,0,3,0,2,"6.999999999","3"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","天",1772,"2014-07-17 16:29:18","1.5","0",TRUE,3,0,4,0,3,"6.0","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","雨",1773,"2014-07-17 16:29:41","1.5","0",FALSE,4,0,8,0,4,"12.0","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","天",1774,"2014-07-17 16:29:58","1","0",TRUE,4,0,4,0,4,"4","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","上",1775,"2014-07-17 16:30:08","1","0",FALSE,3,0,3,0,3,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","土",1776,"2014-07-17 16:30:20","1.666666667","0.3333333333",FALSE,5,0,3,0,5,"5.000000001","0.9999999999"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","天",1777,"2014-07-17 16:30:33","1.25","0",TRUE,5,0,4,0,5,"5.00","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","土",1778,"2014-07-17 16:30:48","1.666666667","0",FALSE,6,0,3,0,6,"5.000000001","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","大",1779,"2014-07-17 16:31:08","2.333333333","0",FALSE,11,0,3,0,11,"6.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","上",1780,"2014-07-17 16:31:17","1","0",FALSE,4,0,3,0,4,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","土",1781,"2014-07-17 16:31:34","2","0",FALSE,7,0,3,0,7,"6","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","木",1782,"2014-07-17 16:31:49","1.25","0",TRUE,7,0,4,0,7,"5.00","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","大",1783,"2014-07-17 16:31:58","1","0.3333333333",FALSE,12,0,3,0,12,"3","0.9999999999"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","上",1784,"2014-07-17 16:32:05","1.666666667","0",FALSE,5,0,3,0,5,"5.000000001","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","大",1785,"2014-07-17 16:32:18","1.333333333","0",FALSE,13,0,3,0,13,"3.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","雨",1786,"2014-07-17 16:32:39","1.375","0",FALSE,5,0,8,0,5,"11.000","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","土",1787,"2014-07-17 16:32:48","1.333333333","0",FALSE,8,0,3,0,8,"3.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","日",1788,"2014-07-17 16:32:57","1.5","0",FALSE,6,0,4,0,6,"6.0","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","土",1789,"2014-07-17 16:33:10","1.333333333","0",FALSE,9,0,3,0,9,"3.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","日",1790,"2014-07-17 16:33:20","1","0",FALSE,7,0,4,0,7,"4","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","大",1791,"2014-07-17 16:33:31","1","0",FALSE,14,0,3,0,14,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","雨",1792,"2014-07-17 16:33:54","1.125","0",FALSE,6,0,8,0,6,"9.000","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","土",1793,"2014-07-17 16:34:00","1","0",FALSE,10,0,3,0,10,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","囗",1794,"2014-07-17 16:34:11","1","0.6666666667",FALSE,2,0,3,0,2,"3","2.0000000001"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","下",1795,"2014-07-17 16:34:28","1.333333333","0.3333333333",TRUE,2,0,3,0,2,"3.999999999","0.9999999999"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","囗",1796,"2014-07-17 16:34:42","1.333333333","0",FALSE,3,0,3,0,3,"3.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","木",1797,"2014-07-17 16:35:05","2","0",TRUE,8,0,4,0,8,"8","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","囗",1798,"2014-07-17 16:35:17","1","0",FALSE,4,0,3,0,4,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","下",1799,"2014-07-17 16:35:23","1","0",TRUE,3,0,3,0,3,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","囗",1800,"2014-07-17 16:35:28","1","0",FALSE,5,0,3,0,5,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","日",1801,"2014-07-17 16:35:33","1","0",FALSE,8,0,4,0,8,"4","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","天",1802,"2014-07-17 16:35:56","2.25","0.25",TRUE,6,0,4,0,6,"9.00","1.00"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","下",1803,"2014-07-17 16:36:07","1","0",TRUE,4,0,3,0,4,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","天",1804,"2014-07-17 16:36:15","1","0",TRUE,7,0,4,0,7,"4","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","雨",1805,"2014-07-17 16:36:29","1","0",FALSE,7,0,8,0,7,"8","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","木",1806,"2014-07-17 16:36:44","1.5","0",TRUE,9,0,4,0,9,"6.0","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","大",1807,"2014-07-17 16:36:53","1.333333333","0",FALSE,15,0,3,0,15,"3.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","雨",1808,"2014-07-17 16:37:10","1.25","0",FALSE,8,0,8,0,8,"10.00","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","下",1809,"2014-07-17 16:37:14","1","0",TRUE,5,0,3,0,5,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","天",1810,"2014-07-17 16:37:22","1","0.25",TRUE,8,0,4,0,8,"4","1.00"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","木",1811,"2014-07-17 16:37:28","1","0",TRUE,10,0,4,0,10,"4","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","天",1813,"2014-07-17 16:37:37","1.5","0",TRUE,9,0,4,0,9,"6.0","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","甲",1815,"2014-07-17 16:37:55","1.4","0.2",FALSE,2,0,5,0,2,"7.0","1.0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","土",1817,"2014-07-17 16:38:04","1","0",FALSE,11,0,3,0,11,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","日",1818,"2014-07-17 16:38:08","1","0",FALSE,9,0,4,0,9,"4","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","上",1819,"2014-07-17 16:38:17","2","0.3333333333",FALSE,6,0,3,0,6,"6","0.9999999999"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","土",1820,"2014-07-17 16:38:27","1.666666667","0.3333333333",FALSE,12,0,3,0,12,"5.000000001","0.9999999999"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","木",1821,"2014-07-17 16:38:34","1.25","0",TRUE,11,0,4,0,11,"5.00","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","甲",1822,"2014-07-17 16:38:58","2","0",FALSE,3,0,5,0,3,"10","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","甲",1962,"2014-07-18 12:21:46","1.2","0",FALSE,4,1,5,0,1,"6.0","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","大",1963,"2014-07-18 12:22:00","1.666666667","0",FALSE,16,1,3,0,1,"5.000000001","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","上",1964,"2014-07-18 12:22:15","2","0",FALSE,7,1,3,0,1,"6","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","大",1965,"2014-07-18 12:22:24","1.333333333","0",FALSE,17,1,3,0,2,"3.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","上",1966,"2014-07-18 12:22:50","5","0.3333333333",FALSE,8,1,3,0,2,"15","0.9999999999"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","木",1967,"2014-07-18 12:23:02","1.25","0",TRUE,12,1,4,0,1,"5.00","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","上",1968,"2014-07-18 12:23:09","1.333333333","0",FALSE,9,1,3,0,3,"3.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","甲",1969,"2014-07-18 12:23:18","1.2","0",FALSE,5,1,5,0,2,"6.0","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","上",1970,"2014-07-18 12:23:23","1","0",FALSE,10,1,3,0,4,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","天",1971,"2014-07-18 12:23:53","1.75","0",TRUE,10,1,4,0,1,"7.00","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","大",1972,"2014-07-18 12:24:00","1.333333333","0",FALSE,18,1,3,0,3,"3.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","天",1973,"2014-07-18 12:24:05","1","0",TRUE,11,1,4,0,2,"4","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","土",1974,"2014-07-18 12:24:16","1.333333333","0",FALSE,13,1,3,0,1,"3.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","上",1975,"2014-07-18 12:24:25","1.666666667","0",FALSE,11,1,3,0,5,"5.000000001","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","大",1976,"2014-07-18 12:24:37","1.333333333","0",FALSE,19,1,3,0,4,"3.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","上",1977,"2014-07-18 12:24:41","1.333333333","0",FALSE,12,1,3,0,6,"3.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","大",1978,"2014-07-18 12:24:48","1.333333333","0",FALSE,20,1,3,0,5,"3.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","上",1979,"2014-07-18 12:24:52","1","0",FALSE,13,1,3,0,7,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","天",1980,"2014-07-18 12:25:01","1.25","0",TRUE,12,1,4,0,3,"5.00","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","日",1981,"2014-07-18 12:25:10","1.25","0",FALSE,10,1,4,0,1,"5.00","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","囗",1982,"2014-07-18 12:25:15","1","0.3333333333",FALSE,6,1,3,0,1,"3","0.9999999999"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","日",1983,"2014-07-18 12:25:20","1","0",FALSE,11,1,4,0,2,"4","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","雨",1984,"2014-07-18 12:25:34","1.25","0.125",FALSE,9,1,8,0,1,"10.00","1.000"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","下",1985,"2014-07-18 12:25:43","1","0",TRUE,6,1,3,0,1,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","木",1986,"2014-07-18 12:25:52","1","0",TRUE,13,1,4,0,2,"4","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","土",1987,"2014-07-18 12:26:02","1","0",FALSE,14,1,3,0,2,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","木",1988,"2014-07-18 12:26:14","1.25","0",TRUE,14,1,4,0,3,"5.00","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","下",1989,"2014-07-18 12:26:24","1","0",TRUE,7,1,3,0,2,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","甲",1990,"2014-07-18 12:26:48","2.4","0.2",FALSE,6,1,5,0,3,"12.0","1.0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","囗",1991,"2014-07-18 12:26:54","1","0",FALSE,7,1,3,0,2,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","日",1995,"2014-07-18 12:27:02","2","0.5",FALSE,12,1,4,0,3,"8","2.0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","囗",1992,"2014-07-18 12:27:07","1","0",FALSE,8,1,3,0,3,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","下",1993,"2014-07-18 12:27:13","1.333333333","0",TRUE,8,1,3,0,3,"3.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","雨",1994,"2014-07-18 12:27:28","1.125","0",FALSE,10,1,8,0,2,"9.000","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","囗",1996,"2014-07-18 12:27:32","1","0",FALSE,9,1,3,0,4,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","土",1997,"2014-07-18 12:27:45","2.333333333","0",FALSE,15,1,3,0,3,"6.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","甲",1998,"2014-07-18 12:27:58","1.4","0",FALSE,7,1,5,0,4,"7.0","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","天",1999,"2014-07-18 12:28:06","1.25","0",TRUE,13,1,4,0,4,"5.00","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","雨",2000,"2014-07-18 12:28:19","1","0",FALSE,11,1,8,0,3,"8","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","上",2191,"2014-07-22 11:52:53","5","0",FALSE,14,2,3,0,1,"15","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","天",2040,"2014-07-22 11:53:10","2","0.25",TRUE,14,2,4,0,1,"8","1.00"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","上",2041,"2014-07-22 11:53:20","1","0",FALSE,15,2,3,0,2,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","大",2042,"2014-07-22 11:53:27","1.333333333","0",FALSE,21,2,3,0,1,"3.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","上",2043,"2014-07-22 11:53:34","1.333333333","0",FALSE,16,2,3,0,3,"3.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","土",2044,"2014-07-22 11:53:43","1.333333333","0",FALSE,16,2,3,0,1,"3.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","上",2045,"2014-07-22 11:53:48","1","0",FALSE,17,2,3,0,4,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","大",2046,"2014-07-22 11:53:57","1.666666667","0",FALSE,22,2,3,0,2,"5.000000001","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","天",2047,"2014-07-22 11:54:05","1.25","0",TRUE,15,2,4,0,2,"5.00","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","甲",2048,"2014-07-22 11:54:19","1.4","0",FALSE,8,2,5,0,1,"7.0","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","大",2049,"2014-07-22 11:54:27","1.666666667","0",FALSE,23,2,3,0,3,"5.000000001","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","天",2050,"2014-07-22 11:54:33","1","0",TRUE,16,2,4,0,3,"4","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","日",2051,"2014-07-22 11:54:38","1","0",FALSE,13,2,4,0,1,"4","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","大",2052,"2014-07-22 11:54:47","1","0",FALSE,24,2,3,0,4,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","甲",2053,"2014-07-22 11:54:53","1","0",FALSE,9,2,5,0,2,"5","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","下",2054,"2014-07-22 11:55:02","1.333333333","0",TRUE,9,2,3,0,1,"3.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","雨",2055,"2014-07-22 11:55:18","1","0.125",FALSE,12,2,8,0,1,"8","1.000"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","囗",2056,"2014-07-22 11:55:23","1","0",FALSE,10,2,3,0,1,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","木",2057,"2014-07-22 11:55:30","1","0",TRUE,15,2,4,0,1,"4","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","土",2058,"2014-07-22 11:55:49","3.666666667","0.3333333333",FALSE,17,2,3,0,2,"11.000000001","0.9999999999"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","日",2059,"2014-07-22 11:55:58","2","0.25",FALSE,14,2,4,0,2,"8","1.00"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","大",2060,"2014-07-22 11:56:08","1.666666667","0",FALSE,25,2,3,0,5,"5.000000001","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","土",2061,"2014-07-22 11:56:12","1","0",FALSE,18,2,3,0,3,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","日",2062,"2014-07-22 11:56:19","1.25","0",FALSE,15,2,4,0,3,"5.00","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","下",2063,"2014-07-22 11:56:27","1.333333333","0",TRUE,10,2,3,0,2,"3.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","甲",2064,"2014-07-22 11:56:35","1","0",FALSE,10,2,5,0,3,"5","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","上",2065,"2014-07-22 11:56:44","2","0",FALSE,18,2,3,0,5,"6","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","囗",2066,"2014-07-22 11:56:50","1","0.3333333333",FALSE,11,2,3,0,2,"3","0.9999999999"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","下",2067,"2014-07-22 11:57:02","2.666666667","0",TRUE,11,2,3,0,3,"8.000000001","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","木",2068,"2014-07-22 11:57:11","1","0",TRUE,16,2,4,0,2,"4","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","日",2069,"2014-07-22 11:57:16","1","0",FALSE,16,2,4,0,4,"4","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","天",2070,"2014-07-22 11:57:21","1","0",TRUE,17,2,4,0,4,"4","0"
